id,xcentroid,ycentroid,RA,Dec,magnitude,observation_date,telescope,plate_center_RA_deg,plate_center_Dec_deg,band,mjd,link_id,observatory_code,mag_err,RA_err,Dec_err,image_frame_id,exposure_s,ml_probs
4366,593.1793305222682,3263.6118217720136,345.44028906436563,20.149270591946497,17.67867360830796,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4366,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.7500459808762384
4394,482.2084627409353,3275.9245091867306,345.47330892034915,20.145928211866874,21.15025350765713,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4394,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.013272995303576458
4396,2375.3730167890035,3277.4894161300786,344.9101151929252,20.143210816566143,18.15960657527271,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4396,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.000858561
4418,1717.1422348582441,3289.2088619113542,345.10594645508127,20.140904603523392,18.18148897,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4418,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.9317855540880403
4439,551.7199798239291,3310.4360555791627,345.4526518473317,20.136244647911724,20.986458209996538,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4439,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.066787297
4480,783.7362088,3331.774678315947,345.38365072616216,20.130086110256514,21.000470600022798,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4480,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.4313353949790572
4528,998.0313074560735,3360.123652,345.3199313811469,20.12196664446737,21.152202557295855,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4528,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.007142819
4585,474.6722698825448,3392.1855405897595,345.4756179088031,20.11350569787102,18.66892727032512,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4585,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.924304715
4592,2025.8092938213538,3395.2236247197143,345.0142729743566,20.11089003136866,18.726321969021924,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4592,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.003447742
4628,114.57680415992338,3428.1277626775395,345.58272957646886,20.10374750137998,23.266607154818875,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4628,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.5240171282983351
4669,2691.3138251952532,3450.416112145164,344.81643466932144,20.09441662823636,19.033060463502455,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4669,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.4691887909473673
4758,1036.5901527166652,3501.307333445031,345.30858630561966,20.08253877444069,19.01768986239707,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4758,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.8318400096025481
4779,568.0833340671484,3514.0142587598525,345.4479117035818,20.07944479168687,22.194535574852935,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4779,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.048448632104312384
4802,1393.9523129342379,3532.4156429307486,345.2023512,20.073453605499868,20.75209573996483,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4802,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.018887357082792287
4882,1378.1291880527376,3580.3530183471544,345.2071070538639,20.060097447749442,22.04360916053307,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4882,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.13863435854009623
4939,1145.361596398904,3623.8687675568463,345.27635558409344,20.048226917041784,19.419549768964142,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4939,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.8363988143105467
4942,892.3001429680126,3626.314580636585,345.3515929867699,20.04781364,21.38915054025033,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4942,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.003322519
4945,622.8364982168887,3627.6514440765054,345.43170456178404,20.04769784265384,20.310651861784933,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4945,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.2529216050374695
4948,1678.1330572990294,3629.1198958880896,345.11796723832543,20.046107721938778,21.6625124,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_4948,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.11959608078548425
5001,1094.3426742861254,3652.7523437487107,345.2915497241212,20.04022499473075,21.60847956934596,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5001,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.31420003164686644
5058,805.8302817622915,3687.669832767444,345.3773462,20.030783319600978,20.612282916940227,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5058,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.075328369
5070,1684.5319560062453,3695.8978159467138,345.11614644998275,20.027465141604495,18.773642261531556,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5070,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.967385588
5085,1636.42502,3704.6071012533753,345.1304573623384,20.025099227926034,18.191489146267415,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5085,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.9824092163644778
5266,1606.1665684240222,3818.8924522925668,345.13958651683424,19.993249029426096,21.847878814894198,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5266,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.8580068484257154
5322,524.6975396047717,3853.270943784743,345.46101462691587,19.98484876247428,21.344250979410663,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5322,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.16299492682229397
5323,787.5701771035945,3853.704697,345.38289629327363,19.98448261238224,19.474924893593904,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5323,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.9999991770657711
5325,249.04758176929616,3854.055211524078,345.54292945481586,19.984856183979275,18.408136418253665,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5325,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.6098318960174101
5387,3001.6719842844423,3895.437078881916,344.7249990506206,19.96962686573127,19.300599374036405,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5387,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.637837775
5457,1748.2715501610392,3930.823575656042,345.09749311906245,19.961821652847362,22.149983862723822,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5457,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.045069015079027046
5493,988.7765025597931,3951.764646560956,345.3231850228958,19.95691783022719,21.223294712508984,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5493,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.14612960802916308
5511,894.2566872039539,3962.081025629735,345.35127720333594,19.954139948004578,20.092234443711355,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5511,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.27646586
5512,1300.026766638142,3961.6298822876333,345.2307146691485,19.953809047646523,21.092030501953495,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5512,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.23621538812678486
5535,1029.1706897682236,3980.1478026092987,345.3112073498801,19.94895513161849,21.32600867894373,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5535,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.15121679236651564
5542,804.4295747889753,3986.0191173786347,345.377984,19.947553704078768,20.390056043372915,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5542,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.014202281091418687
5547,1803.9465439339099,3991.6909450382827,345.08102777536436,19.944757725874283,19.93722743,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5547,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.47428814082228765
5571,3407.168208267898,4009.085919065269,344.6047547,19.937088610283737,18.866776542855426,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5571,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.9792116065841047
5604,347.1694467414539,4034.7804959677487,345.51386002196114,19.934369268939932,17.544436481098064,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5604,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.7939127511050561
5608,664.1896187150757,4036.8497988498166,345.4196833447216,19.933510890238935,21.36569475127506,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5608,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.11495273879915384
5629,839.8538976324804,4050.1758106741727,345.3675079,19.92961945667579,21.183621731545575,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5629,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.08170242
5647,1953.718654690006,4062.405033900739,345.03662576114885,19.924805643334707,20.078817526420593,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5647,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.00804278
5652,2759.6403454463066,4063.3364278224285,344.7972185347862,19.923210481216042,19.130906480606118,2001-11-20T02:27:22,PALOM48,345.00809938901875,20.48903669705059,g,52233.10233796296,20011120022722c_5652,644,0.22,0.7580700867164033,0.6539945438043694,20011120022722c,20,0.9428841164020466
