,id,trksub,trkid,obs80,RA,Dec,observatory_code,magnitude,band,mjd
40, 503456820 , A1102s5 , 00000HjKUY , G2449         C2023 06 30.88952319 48 48.137-40 20 13.52         18.31oV~7fuzM22 ,297.20057,-40.33709, M22 ,18.31, Ao   ,60125.88952349537
