,id,trksub,trkid,obs80,RA,Dec,observatory_code,magnitude,band,mjd
9, 503456819 , A1102s5 , 00000HjKUY , G2449         C2023 06 30.88672219 48 48.170-40 20 13.06         18.29oV~7fuzM22 ,297.20071,-40.33696, M22 ,18.29, Ao   ,60125.886721875
